Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 3:23:01,Data File,HJ-12.D
Type,Sample,Name,HJ-12
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,,,1360,,ND,mg/L
Acrylonitrile,,,,1360,,ND,mg/L
Bromoform,,,,1161,,ND,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC3(HC 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC3.batch.bin"
Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 3:40:57,Data File,HJ-13.D
Type,Sample,Name,HJ-13
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,,,2049,,ND,mg/L
Acrylonitrile,,,,2049,,ND,mg/L
Bromoform,,,,1894,,ND,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC3(HC 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC3.batch.bin"
Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 3:58:52,Data File,HJ-14.D
Type,Sample,Name,HJ-14
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,,,2042,,ND,mg/L
Acrylonitrile,,,,2042,,ND,mg/L
Bromoform,,,,1863,,ND,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC3(HC 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC3.batch.bin"
Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 4:16:50,Data File,HJ-15.D
Type,Sample,Name,HJ-15
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,,,1859,,ND,mg/L
Acrylonitrile,,,,1859,,ND,mg/L
Bromoform,,,,1618,,ND,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC3(HC 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC3.batch.bin"
Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 4:34:46,Data File,HJ-16.D
Type,Sample,Name,HJ-16
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,,,2063,,ND,mg/L
Acrylonitrile,,,,2063,,ND,mg/L
Bromoform,,,,1867,,ND,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC3(HC 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC3.batch.bin"
Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 4:52:42,Data File,HJ-17.D
Type,Sample,Name,HJ-17
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,,,1651,,ND,mg/L
Acrylonitrile,,,,1651,,ND,mg/L
Bromoform,,,,1429,,ND,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC3(HC 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC3.batch.bin"
Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 5:10:36,Data File,MBK-3.D
Type,Blank,Name,MBK-3
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,,,1913,,ND,mg/L
Acrylonitrile,,,,1913,,ND,mg/L
Bromoform,,,,1679,,ND,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC3(HC 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC3.batch.bin"
Analysis Time,2026-02-04 오후 3:00:32,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:31:15,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-04 오후 3:00:32,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-04 오전 5:46:29,Data File,-CCV-3.D
Type,QC,Name,-CCV-3
Dil.,1,Acq. Method File,2025-VOCs(3) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
Vinylchloride,,4.831,95548,1671,,0.246,mg/L
Acrylonitrile,,6.511,3863,1671,,0.189,mg/L
Bromoform,,12.495,14620,1519,,0.150,mg/L
Vinylchloride
,,
Acrylonitrile
,,
Bromoform
,,
