"CCV(ST3) - RawData"
"Wavelength nm.","T%"
490.40,73.6465
490.50,73.7000
490.60,73.7457
490.70,73.7930
490.80,73.8419
490.90,73.8907
491.00,73.9334
491.10,73.9777
491.20,74.0234
491.30,74.0707
491.40,74.1196
491.50,74.1669
491.60,74.2172
491.70,74.2676
491.80,74.3179
491.90,74.3652
492.00,74.4110
492.10,74.4629
492.20,74.5163
492.30,74.5621
492.40,74.6124
492.50,74.6613
492.60,74.7086
492.70,74.7498
492.80,74.7971
492.90,74.8444
493.00,74.8901
493.10,74.9359
493.20,74.9863
493.30,75.0351
493.40,75.0839
493.50,75.1328
493.60,75.1785
493.70,75.2258
493.80,75.2792
493.90,75.3311
494.00,75.3815
494.10,75.4333
494.20,75.4852
494.30,75.5356
494.40,75.5814
494.50,75.6317
494.60,75.6821
494.70,75.7294
494.80,75.7813
494.90,75.8301
495.00,75.8820
495.10,75.9338
495.20,75.9872
495.30,76.0376
495.40,76.0895
495.50,76.1398
495.60,76.1902
495.70,76.2405
495.80,76.2924
495.90,76.3474
496.00,76.4008
496.10,76.4511
496.20,76.5015
496.30,76.5518
496.40,76.6022
496.50,76.6464
496.60,76.6968
496.70,76.7548
496.80,76.8082
496.90,76.8600
497.00,76.9119
497.10,76.9684
497.20,77.0172
497.30,77.0645
497.40,77.1133
497.50,77.1637
497.60,77.2171
497.70,77.2659
497.80,77.3178
497.90,77.3712
498.00,77.4261
498.10,77.4750
498.20,77.5223
498.30,77.5726
498.40,77.6199
498.50,77.6657
498.60,77.7115
498.70,77.7603
498.80,77.8122
498.90,77.8641
499.00,77.9175
499.10,77.9694
499.20,78.0228
499.30,78.0777
499.40,78.1265
499.50,78.1784
499.60,78.2272
499.70,78.2776
499.80,78.3264
499.90,78.3783
500.00,78.4271
500.10,78.4805
500.20,78.5309
500.30,78.5797
500.40,78.6224
500.50,78.6682
500.60,78.7125
500.70,78.7567
500.80,78.8010
500.90,78.8437
501.00,78.8864
501.10,78.9383
501.20,78.9886
501.30,79.0359
501.40,79.0802
501.50,79.1321
501.60,79.1855
501.70,79.2297
501.80,79.2786
501.90,79.3396
502.00,79.3976
502.10,79.4540
502.20,79.5074
502.30,79.5639
502.40,79.6097
502.50,79.6585
502.60,79.7089
502.70,79.7562
502.80,79.8050
502.90,79.8553
503.00,79.9026
503.10,79.9500
503.20,79.9988
503.30,80.0507
503.40,80.1025
503.50,80.1514
503.60,80.2032
503.70,80.2551
503.80,80.3040
503.90,80.3543
504.00,80.4062
504.10,80.4565
504.20,80.5023
504.30,80.5542
504.40,80.6030
504.50,80.6564
504.60,80.7068
504.70,80.7526
504.80,80.8014
504.90,80.8456
505.00,80.8914
505.10,80.9387
505.20,80.9967
505.30,81.0516
505.40,81.1035
505.50,81.1554
505.60,81.2103
505.70,81.2561
505.80,81.3019
505.90,81.3492
506.00,81.3965
506.10,81.4453
506.20,81.4896
506.30,81.5369
506.40,81.5857
506.50,81.6360
506.60,81.6803
506.70,81.7261
506.80,81.7703
506.90,81.8130
507.00,81.8604
507.10,81.9077
507.20,81.9534
507.30,82.0038
507.40,82.0618
507.50,82.1182
507.60,82.1732
507.70,82.2296
507.80,82.2861
507.90,82.3380
508.00,82.3868
508.10,82.4326
508.20,82.4783
508.30,82.5241
508.40,82.5714
508.50,82.6172
508.60,82.6660
508.70,82.7118
508.80,82.7576
508.90,82.8049
509.00,82.8552
509.10,82.9041
509.20,82.9575
509.30,83.0109
509.40,83.0643
509.50,83.1161
509.60,83.1680
509.70,83.2169
509.80,83.2611
509.90,83.3069
510.00,83.3557
510.10,83.3984
510.20,83.4427
510.30,83.4885
510.40,83.5358
510.50,83.5785
510.60,83.6243
510.70,83.6731
510.80,83.7173
510.90,83.7570
511.00,83.7967
511.10,83.8409
511.20,83.8821
511.30,83.9310
511.40,83.9767
511.50,84.0256
511.60,84.0759
511.70,84.1278
511.80,84.1797
511.90,84.2300
512.00,84.2804
512.10,84.3292
512.20,84.3765
512.30,84.4208
512.40,84.4604
512.50,84.5093
512.60,84.5520
512.70,84.5932
512.80,84.6436
512.90,84.6924
513.00,84.7427
513.10,84.7931
513.20,84.8465
513.30,84.8938
513.40,84.9380
513.50,84.9838
513.60,85.0327
513.70,85.0784
513.80,85.1227
513.90,85.1669
514.00,85.2112
514.10,85.2539
514.20,85.2936
514.30,85.3439
514.40,85.3973
514.50,85.4492
514.60,85.4996
514.70,85.5515
514.80,85.5972
514.90,85.6369
515.00,85.6812
515.10,85.7239
515.20,85.7635
515.30,85.8017
515.40,85.8398
515.50,85.8810
515.60,85.9161
515.70,85.9543
515.80,85.9955
515.90,86.0428
516.00,86.0870
516.10,86.1359
516.20,86.1877
516.30,86.2350
516.40,86.2854
516.50,86.3342
516.60,86.3770
516.70,86.4197
516.80,86.4685
516.90,86.5158
517.00,86.5585
517.10,86.6043
517.20,86.6531
517.30,86.6943
517.40,86.7355
517.50,86.7813
517.60,86.8301
517.70,86.8759
517.80,86.9202
517.90,86.9705
518.00,87.0148
518.10,87.0499
518.20,87.0880
518.30,87.1307
518.40,87.1643
518.50,87.1964
518.60,87.2360
518.70,87.2757
518.80,87.3108
518.90,87.3474
519.00,87.3886
519.10,87.4359
519.20,87.4802
519.30,87.5244
519.40,87.5702
519.50,87.6190
519.60,87.6602
519.70,87.7029
519.80,87.7457
519.90,87.7930
520.00,87.8342
520.10,87.8754
520.20,87.9135
520.30,87.9562
520.40,87.9959
520.50,88.0386
520.60,88.0829
520.70,88.1317
520.80,88.1744
520.90,88.2156
521.00,88.2584
521.10,88.2935
521.20,88.3301
521.30,88.3698
