"ST4 - RawData"
"Wavelength nm.","T%"
515.90,81.7139
516.00,81.7719
516.10,81.8314
516.20,81.8878
516.30,81.9458
516.40,82.0053
516.50,82.0633
516.60,82.1198
516.70,82.1793
516.80,82.2403
516.90,82.2952
517.00,82.3517
517.10,82.4081
517.20,82.4615
517.30,82.5150
517.40,82.5699
517.50,82.6263
517.60,82.6889
517.70,82.7469
517.80,82.8003
517.90,82.8552
518.00,82.9086
518.10,82.9590
518.20,83.0063
518.30,83.0597
518.40,83.1116
518.50,83.1619
518.60,83.2108
518.70,83.2642
518.80,83.3191
518.90,83.3679
519.00,83.4244
519.10,83.4839
519.20,83.5403
519.30,83.5953
519.40,83.6517
519.50,83.7112
519.60,83.7662
519.70,83.8211
519.80,83.8715
519.90,83.9264
520.00,83.9737
520.10,84.0179
520.20,84.0668
520.30,84.1156
520.40,84.1644
520.50,84.2178
520.60,84.2728
520.70,84.3353
520.80,84.3948
520.90,84.4528
521.00,84.5078
521.10,84.5596
521.20,84.6024
521.30,84.6451
521.40,84.6909
521.50,84.7412
521.60,84.7916
521.70,84.8434
521.80,84.8938
521.90,84.9411
522.00,84.9869
522.10,85.0281
522.20,85.0723
522.30,85.1242
522.40,85.1746
522.50,85.2371
522.60,85.2936
522.70,85.3500
522.80,85.4019
522.90,85.4523
523.00,85.4980
523.10,85.5438
523.20,85.5942
523.30,85.6476
523.40,85.7010
523.50,85.7544
523.60,85.8063
523.70,85.8582
523.80,85.9024
523.90,85.9436
524.00,85.9879
524.10,86.0352
524.20,86.0779
524.30,86.1237
524.40,86.1740
524.50,86.2228
524.60,86.2686
524.70,86.3159
524.80,86.3663
524.90,86.4197
525.00,86.4670
525.10,86.5128
525.20,86.5601
525.30,86.6028
525.40,86.6486
525.50,86.6943
525.60,86.7493
525.70,86.8011
525.80,86.8530
525.90,86.9019
526.00,86.9492
526.10,86.9949
526.20,87.0392
526.30,87.0850
526.40,87.1338
526.50,87.1841
526.60,87.2360
526.70,87.2879
526.80,87.3367
526.90,87.3840
527.00,87.4313
527.10,87.4741
527.20,87.5183
527.30,87.5626
527.40,87.6068
527.50,87.6450
527.60,87.6907
527.70,87.7304
527.80,87.7747
527.90,87.8204
528.00,87.8632
528.10,87.9074
528.20,87.9501
528.30,87.9898
528.40,88.0295
528.50,88.0768
528.60,88.1226
528.70,88.1653
528.80,88.2141
528.90,88.2599
529.00,88.3057
