Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 8:54:28,Data File,HJ-11.D
Type,Sample,Name,HJ-11
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,18772,2289,,0.029,mg/L
Chloroform,,5.720,51938,2289,,0.103,mg/L
Benzene,,,,2289,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 9:07:17,Data File,HJ-12.D
Type,Sample,Name,HJ-12
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,20521,2087,,0.037,mg/L
Chloroform,,5.720,12843,2087,,0.025,mg/L
Benzene,,,,2087,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 9:20:10,Data File,HJ-13.D
Type,Sample,Name,HJ-13
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,10916,1949,,0.017,mg/L
Chloroform,,,,1949,,ND,mg/L
Benzene,,,,1949,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 9:33:04,Data File,HJ-14.D
Type,Sample,Name,HJ-14
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,24378,2082,,0.046,mg/L
Chloroform,,,,2082,,ND,mg/L
Benzene,,,,2082,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 9:45:53,Data File,HJ-15.D
Type,Sample,Name,HJ-15
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,9553,1878,,0.015,mg/L
Chloroform,,5.720,11632,1878,,0.026,mg/L
Benzene,,,,1878,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 9:58:43,Data File,HJ-16.D
Type,Sample,Name,HJ-16
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,26898,2150,,0.049,mg/L
Chloroform,,5.720,5118,2150,,0.008,mg/L
Benzene,,,,2150,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 10:11:32,Data File,HJ-17.D
Type,Sample,Name,HJ-17
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,24627,1606,,0.063,mg/L
Chloroform,,,,1606,,ND,mg/L
Benzene,,,,1606,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 10:24:21,Data File,MBK-3.D
Type,Blank,Name,MBK-3
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.148,4799,2965,,0.000,mg/L
Chloroform,,5.720,4150,2965,,0.003,mg/L
Benzene,,,,2965,,ND,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\B C D.batch.bin"
Analysis Time,2026-02-03 오후 2:46:36,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:02:39,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:46:36,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 10:37:11,Data File,CCV-3.D
Type,QC,Name,CCV-3
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
DCM,,5.153,42576,2257,,0.079,mg/L
Chloroform,,5.720,53974,2257,,0.109,mg/L
Benzene,,5.999,89311,2257,,0.081,mg/L
DCM
,,
Chloroform
,,
Benzene
,,
